id,url_id,user,text,created,updated,references
OwomAPnFEeeFSrN7kITHrw,77,a.ste,"Some IT articles suggest that while this is indeed the case, that many of the ""famous Silicon Valley names"" have actually enrolled their children in school that are entirely digital-free. No devices are allowed so as to allow creativity to run freely. More details here http://www.businessinsider.com/waldorf-silicon-valley-school-shuns-technology-2017-3",2018-01-15 07:25:15.126016,2018-01-15 07:25:15.126016,
2nH9wvnEEee_1GPgy5lJeA,77,a.ste,"Much of literature demands ""suspension of belief"" but I do enjoy the point Gopnik makes here.
",2018-01-15 07:22:33.068008,2018-01-15 07:22:33.068008,
iM_JKPnDEeeAuz97pPWpiA,77,Octavio_West,"That is the point to have different points of view, in the most basic Hegelian Dialectic exercise. Why disregard the Creationists as stupids (or the Evolutionists) when the point is not who is right, but how many believe what is right under each thesis?

https://en.wikipedia.org/wiki/Dialectic",2018-01-15 07:13:06.656502,2018-01-15 07:13:50.842619,
pwwgmvnCEeej-J-jZrBuOQ,77,Octavio_West,"Yes, but this can be said about every culture and civilization. This statement seems to appeal to a corporate or insect-like model that I truly dread as we would lost our humanity to a number of commodities that in the end mean the false illusion of ""Happiness"". ",2018-01-15 07:06:47.858533,2018-01-15 07:06:47.858533,
bzwMTvnBEeeA-oNP7QU7Ww,77,Octavio_West,"Is Internet and the resulting Web, the cause or the result of freedom? I am inclined to think the latter. Before 1991, the Cold War was a very real, everyday treat, every country on each side of the conflict suffered from censorship, strict vigilance, abuse to human rights, etc. Governments, like that of Salvador Allende in Chile were deposed by Dictators defending ""freedom"" the whole world was a mess ad this was not limited to politics and people in power, entire populations were convinced their social system was the right one.. It was until the fall of the Soviet Union that the Social Conditions existed to lead into what we call WWW. ",2018-01-15 06:58:04.750066,2018-01-15 07:00:11.451553,
NRIgwvnAEeekglsgHU5iuQ,77,Octavio_West,"It is not technology what changes societies, it is the use people give to it. Having said the obvious, there were countless movements similar to the ""Reformation"" in civilizations, thousands of years in the past, despite not having a printing press at hand. What makes me think that the only real effect such technologies have (inlcuding the Web), is the speed at which such movements can spread and the organizational level they grant.
Lastly, even the rampang anti-Semitism quoted, was not proposed by Luther, but was a very old issue fueled mostly by economic interests rather than spiritual ones. ",2018-01-15 06:49:17.634716,2018-01-15 06:50:59.410201,
jLW-Fvm_EeekgPuH_oIIDA,77,Octavio_West,"Hardly, if at most, we are on the middle of an information storm (understanding information as ""processed data""). Which is not necessarily democratic, sources cannot be checked, fake contents and news are given authority just because they are ""on the internet"", and censorship and bias abounds, it is an era where information is readily available to consume by anyone wishing to believe in it, whatever it is about, and given relevance only by the illusion of being ""democratic"" based on its consumption rating (i.e. likes, shares, etc). 
  ",2018-01-15 06:44:35.177488,2018-01-15 06:45:12.538905,
iJE9MPe_EeeHboPgn5ku2w,77,spruys,"It's worrisome to think about how AI is being used, and will continue to be used, in this context, as AI is not so much a new medium as it is a new way of creating content that we have much less control over.",2018-01-12 17:39:25.841173,2018-01-12 17:39:25.841173,
Y4-uePe-EeeppOu78RH7BQ,77,spruys,"It’s interesting how we want to pinpoint a moment in time when everything changed (giving credit to that one invention or one person), rather than think about the multiple forces that were at play all over the world leading to change. Change does not exist in a vacuum.",2018-01-12 17:31:14.284074,2018-01-12 17:31:14.284074,
JhdM3vnNEeeOJLNpF70uzQ,78,a.ste,"I should like to point out that the reality of the matter is that no matter how precise one is in terms of nomenclature, none of that matters, unfortunately, if the governing bodies do not truly protect consumers. Anil Dash makes all sorts of fair points, but for a society more like Iceland, where the bankers and ""tech gurus"" of the financial crisis of 2008 were actually found at-fault and properly dealt with. The American conglomerates are so powerful and yet so carefully hidden behind all sorts of curtains, that nothing really does happen to the top heads of each one.",2018-01-15 08:21:55.969725,2018-01-15 08:21:55.969725,
MW9A4vnMEeeR_dMEplzuxw,78,Octavio_West,"These entities can no longer be addressed just as ""companies"" in the typical sense, which requires a careful use of language and a new classification for them, yet, it is people who empowers them by hitting the ""Agree"" button just to get the (usually free) service they offer. Sometimes, willingly, others unwillingly. ",2018-01-15 08:15:05.472612,2018-01-15 08:15:05.472612,
PiQFGPhEEeepZI-Zo_xoQA,78,Leena,"One of the reasons corporations have subsidiaries is precisely to dodge the SEC. It's presence doesn't assure transparency and accountability. Amazon, Facebook and their ilk - all of whom have their fingers in too many pies - might prefer to hide under the moniker of ""tech"" companies because it probably enables them to get away with full disclosure of profits and losses and assets and liabilities of all the companies they own.",2018-01-13 09:29:24.059412,2018-01-13 09:29:24.059412,
1X59jPgfEeefIf__YYZD0Q,78,aleenadeandra,"This would be a difficult matter, even if the world creates a norm or governments create specific laws which regulate ""tech companies"", it just won't catch up to how technology is changing. ",2018-01-13 05:08:46.585653,2018-01-13 05:08:46.585653,
a-Su6PfIEee3R9_QADsHDw,78,spruys,"Make no mistake—the language that these giant companies is using is carefully chosen, and is most definitely a public relations tactic. And unfortunately when these companies get to be so big, they have much more power to control the message. But the author is right, in that the change in language can (and must) begin with us.",2018-01-12 18:43:03.171482,2018-01-12 18:43:03.171482,
qIXO0vfHEeeVeFcml7l3Yw,78,spruys,"Especially in Canada lately, where the government is making deals and accepting money from companies like Netflix and Facebook as a way to ""enhance"" the arts and media industries. Through these deals, these major corporations may be trying to get ahead of regulation. And through these deals, the conflicts of interest are created for government departments and other involved media entities, which will only cause further problems down the road when the government finally catches up with the rest of the world and decides regulation (not partnership) is needed. 

Check out these Canadaland podcasts:
Ep. 213 - How Facebook Bought-Off Canada For Peanuts;
Ep. 202 - It's The End Of CanCon As We Know It (And I Feel Fine)
",2018-01-12 18:37:35.399031,2018-01-12 18:37:48.259749,
hUyhZPnbEeeAkWvKXEX_sQ,79,Octavio_West,"Sure, but what measures have to be taken? Is people really giving away Facebook or twitter to help this democratic agenda? It is in our hands no doubt, what is the cost everyone must pay to regain that freedom of yore? If there was such a thing?",2018-01-15 10:04:48.671489,2018-01-15 10:04:48.671489,
Ei_w-vnbEeec1xeQlUKd8w,79,Octavio_West,"A daunting task. A viable solution would more be like enlightened or educated people to take into the political field, which suggest a social conscious educational system where politics are not a mean of power but a mean to serve.
",2018-01-15 10:01:35.470344,2018-01-15 10:01:35.470344,
q9wIPvnaEee681e4F7nCqg,79,Octavio_West,"As in almost every company of course. Why should they anyway? The role to watch over these agendas intentions lies in governments and organizations. Still, the power these companies get is by means of their customers. ",2018-01-15 09:58:43.812615,2018-01-15 09:58:43.812615,
jB6U0vnOEeeTrz_BQ6rmRg,79,a.ste,"When I visited London in May of last year, I learned from the ""black cab"" drivers that Uber's presence impacts not only the pricing in a poorly fashion, but also the cultural tradition. In London, black cab drivers attend a 3-year long school and basically memorize the entire city map. There is an expectation that they know exactly where to take you and if they make an error, that part of the fare is not to be paid by the customer. When you take a step back, you realize that this idea of getting somewhere without GPS when everyone gets with the times and uses GPS can be silly, but when you're there, locally, you realize the intense schooling and financial investment these drivers have undertaken. ",2018-01-15 08:31:56.648838,2018-01-15 08:31:56.648838,
